,Date,Year,Month,Day,lookup,Day of Week,Category,Aircraft Type,# of Aircraft,Location,Tail Numbers,Night,Notes,Source,Map
909,7/18/2022,2022,7,18,2,Monday,ASW,KA-28 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80081&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0718%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_290695.pdf
910,7/18/2022,2022,7,18,2,Monday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80081&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0718%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_290695.pdf
911,7/19/2022,2022,7,19,3,Tuesday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80084&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0719%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_024515.pdf
912,7/20/2022,2022,7,20,4,Wednesday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80088&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0720%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_475076.pdf
913,7/20/2022,2022,7,20,4,Wednesday,Fighter,J-16,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80088&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0720%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_475076.pdf
914,7/21/2022,2022,7,21,5,Thursday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80095&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0721%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_515996.pdf
915,7/22/2022,2022,7,22,6,Friday,AEW&C,KJ-500,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80103&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0722%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_180527.pdf
916,7/22/2022,2022,7,22,6,Friday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80103&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0722%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_180527.pdf
917,7/22/2022,2022,7,22,6,Friday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80103&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0722%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_180527.pdf
918,7/23/2022,2022,7,23,7,Saturday,Fighter,J-16,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80105&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0723%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_271458.pdf
919,7/23/2022,2022,7,23,7,Saturday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80105&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0723%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_271458.pdf
920,7/23/2022,2022,7,23,7,Saturday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80105&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0723%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_271458.pdf
921,7/24/2022,2022,7,24,1,Sunday,ASW,Y-8 ASW,1,Southwest ADIZ,,,Flew to southeastern portion,https://www.mnd.gov.tw/Publish.aspx?p=80109&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0724%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372565.pdf
922,7/24/2022,2022,7,24,1,Sunday,Fighter,J-16,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80109&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0724%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372565.pdf
923,7/24/2022,2022,7,24,1,Sunday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80109&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0724%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372565.pdf
924,7/25/2022,2022,7,25,2,Monday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80110&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0725%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_341769.pdf
925,7/25/2022,2022,7,25,2,Monday,Fighter,J-11,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80110&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0725%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_341769.pdf
926,7/26/2022,2022,7,26,3,Tuesday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80114&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0726%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_181198.pdf
927,7/26/2022,2022,7,26,3,Tuesday,Attack,JH-7,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80114&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0726%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_181198.pdf
928,7/27/2022,2022,7,27,4,Wednesday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,Flew to southeastern portion,https://www.mnd.gov.tw/Publish.aspx?p=80124&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0727%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_355038.pdf
929,7/27/2022,2022,7,27,4,Wednesday,Attack,JH-7,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80124&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0727%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_355038.pdf
930,7/28/2022,2022,7,28,5,Thursday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,Flew to southeastern portion,https://www.mnd.gov.tw/Publish.aspx?p=80134&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0728%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372419.pdf
931,7/28/2022,2022,7,28,5,Thursday,Attack,JH-7,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80134&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0728%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372419.pdf
932,7/29/2022,2022,7,29,6,Friday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80139&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0729%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_013664.pdf
933,7/30/2022,2022,7,30,7,Saturday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80144&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202207/0730%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_243023.pdf
934,8/1/2022,2022,8,1,2,Monday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80158&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0801%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_491084.pdf
935,8/2/2022,2022,8,2,3,Tuesday,Fighter,J-11,8,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80164&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0802%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_532014.pdf
936,8/2/2022,2022,8,2,3,Tuesday,Fighter,J-16,10,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80164&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0802%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_532014.pdf
937,8/2/2022,2022,8,2,3,Tuesday,AEW&C,KJ-500,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80164&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0802%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_532014.pdf
938,8/2/2022,2022,8,2,3,Tuesday,EW,Y-9 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80164&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0802%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_532014.pdf
939,8/2/2022,2022,8,2,3,Tuesday,ELINT,Y-8 ELINT,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80164&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0802%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_532014.pdf
940,8/3/2022,2022,8,3,4,Wednesday,Fighter,J-16,5,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80167&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0803%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_094030.pdf
941,8/3/2022,2022,8,3,4,Wednesday,Fighter,J-11,6,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80167&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0803%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_094030.pdf
942,8/3/2022,2022,8,3,4,Wednesday,Fighter,SU-30,16,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80167&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0803%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_094030.pdf
943,8/4/2022,2022,8,4,5,Thursday,Fighter,J-11,8,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80175&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0804%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_530713.pdf
944,8/4/2022,2022,8,4,5,Thursday,Fighter,SU-30,12,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80175&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0804%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_530713.pdf
945,8/4/2022,2022,8,4,5,Thursday,Fighter,J-16,2,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80175&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0804%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_530713.pdf
946,8/5/2022,2022,8,5,6,Friday,Fighter,J-10,7,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
947,8/5/2022,2022,8,5,6,Friday,Fighter,J-11,6,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
948,8/5/2022,2022,8,5,6,Friday,Fighter,J-16,10,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
949,8/5/2022,2022,8,5,6,Friday,Fighter,SU-30,24,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
950,8/5/2022,2022,8,5,6,Friday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
951,8/5/2022,2022,8,5,6,Friday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80183&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/0805%E6%88%91%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230863.pdf
952,8/6/2022,2022,8,6,7,Saturday,Fighter,SU-30,10,Median line,,,,https://www.mnd.gov.tw/Publish.aspx?p=80189&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/8%E6%9C%886%E6%97%A5%E8%87%BA%E6%B5%B7%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E6%B4%BB%E5%8B%95%E7%A4%BA%E6%84%8F%E5%9C%96_242951.jpg
953,8/6/2022,2022,8,6,7,Saturday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=80189&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202208/8%E6%9C%886%E6%97%A5%E8%87%BA%E6%B5%B7%E5%91%A8%E9%82%8A%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B_235674.jpg
